Experiment	bias spectroscopy	
Date	19.01.2016 18:12:01	
User		
X (m)	50.4391E-9	
Y (m)	256.114E-9	
Z (m)	-132.618E-9	
Z offset (m)	0E+0	
Settling time (s)	200E-6	
Integration time (s)	5E-3	
Z-Ctrl hold	TRUE	
Final Z (m)	N/A	
Filter type	None	
Order		
Cutoff frq		
Comment01	MnPc/Pb(111)	
Comment02	dz =00pm	
Comment03	7 Sweeps	
Comment04	MagField =0.T	
Comment05	Divider 1:10	
Comment06	Setpoint:5mV,200 pA	
Comment07	Lockin: 50uVrms,5ms,5mV	
Comment08	Gain:9; 912Hz modulation	
Comment09	T=1.06K	
Bias>Bias (V)	5E-3	
Bias>Calibration (V/V)	81.475E-3	
Bias>Offset (V)	1.046E-3	
Bias Spectroscopy>Sweep Start (V)	5E-3	
Bias Spectroscopy>Sweep End (V)	-5E-3	
Bias Spectroscopy>Num Pixel	2000	
Bias Spectroscopy>Z Avg time (s)	500E-3	
Bias Spectroscopy>Z offset (m)	0E+0	
Bias Spectroscopy>1st Settling time (s)	500E-3	
Bias Spectroscopy>Settling time (s)	200E-6	
Bias Spectroscopy>Integration time (s)	5E-3	
Bias Spectroscopy>End Settling time (s)	500E-3	
Bias Spectroscopy>Z control time (s)	500E-3	
Bias Spectroscopy>Max Slew rate (V/s)	Inf	
Bias Spectroscopy>backward sweep	TRUE	
Bias Spectroscopy>Z-controller hold	TRUE	
Bias Spectroscopy>Number of sweeps	7	
Bias Spectroscopy>Channels	Current (A);X% LockIn (V);Y% LockIn (V)	
Bias Spectroscopy>Reset Bias	TRUE	
Bias Spectroscopy>Record final Z	FALSE	
Bias Spectroscopy>Lock-In run	FALSE	
Bias Spectroscopy>Sweep mode	Linear	
Bias Spectroscopy>MultiLine Settings : Segment Start (V), Segment End (V), Settling (s), Integration (s), Steps (xn)	100E-3,3.3E-3,100E-6,10E-3,2500;3.3E-3,-3.3E-3,100E-6,10E-3,10;-3.3E-3,-100E-3,100E-6,10E-3,2500	
Current>Current (A)	200.068E-12	
Current>Calibration (A/V)	999.99900E-12	
Current>Offset (A)	-455.429E-15	
Current>Gain	LN 10^9	
Z-Controller>Z (m)	-132.617E-9	
Z-Controller>Controller name	log Current	
Z-Controller>Controller status	ON	
Z-Controller>Setpoint	200E-12	
Z-Controller>Setpoint unit	A	
Z-Controller>P gain	2.96994E-12	
Z-Controller>I gain	67.0321E-9	
Z-Controller>Time const (s)	44.3062E-6	
Z-Controller>TipLift (m)	0E+0	
Z-Controller>Switch off delay (s)	50E-3	
Current (A)	200.147E-12	
Z (m)	-132.617E-9	

[DATA]
Bias calc (V)	Current (A)	X% LockIn (V)	Y% LockIn (V)	Current [bwd] (A)	X% LockIn [bwd] (V)	Y% LockIn [bwd] (V)
5.00000E-3	198.609E-12	649.481E-3	-30.4992E-3	200.637E-12	629.601E-3	-1.95793E-3
4.99500E-3	198.563E-12	647.221E-3	-26.1830E-3	199.677E-12	635.527E-3	-14.3466E-3
4.98999E-3	197.792E-12	660.417E-3	-2.24101E-3	199.445E-12	684.311E-3	-9.96597E-3
4.98499E-3	197.865E-12	654.260E-3	16.0126E-3	198.778E-12	706.051E-3	5.70283E-3
4.97999E-3	196.932E-12	617.988E-3	4.56681E-3	198.883E-12	664.256E-3	-6.33592E-3
4.97499E-3	196.946E-12	634.866E-3	-39.7688E-3	198.791E-12	644.089E-3	-31.4516E-3
4.96998E-3	196.402E-12	672.566E-3	-82.2755E-3	198.806E-12	663.754E-3	-38.1791E-3
4.96498E-3	197.188E-12	660.862E-3	-77.9151E-3	198.741E-12	673.952E-3	-15.6859E-3
4.95998E-3	197.591E-12	636.985E-3	-39.6475E-3	198.910E-12	659.446E-3	14.8093E-3
4.95498E-3	198.296E-12	652.358E-3	-12.6009E-3	199.189E-12	634.271E-3	20.5938E-3
4.94997E-3	198.090E-12	695.982E-3	-3.91085E-3	199.218E-12	629.753E-3	-4.86540E-3
4.94497E-3	199.198E-12	705.129E-3	7.34899E-3	199.196E-12	637.131E-3	-51.8171E-3
4.93997E-3	199.081E-12	680.080E-3	-3.50333E-3	199.301E-12	646.991E-3	-50.7737E-3
4.93497E-3	199.317E-12	665.377E-3	-39.4538E-3	199.133E-12	648.886E-3	-7.95281E-3
4.92996E-3	198.625E-12	671.244E-3	-46.6442E-3	198.795E-12	630.681E-3	-2.67783E-3
4.92496E-3	199.034E-12	672.257E-3	-19.3851E-3	197.812E-12	640.711E-3	-11.3079E-3
4.91996E-3	198.538E-12	658.555E-3	6.70041E-3	197.257E-12	675.781E-3	-24.5430E-3
4.91496E-3	198.383E-12	651.189E-3	6.27279E-3	196.882E-12	679.031E-3	-35.7865E-3
4.90995E-3	197.361E-12	655.241E-3	-10.7442E-3	197.198E-12	649.997E-3	-13.9823E-3
4.90495E-3	197.028E-12	660.604E-3	-35.8357E-3	196.449E-12	632.362E-3	-14.7873E-3
4.89995E-3	195.632E-12	666.150E-3	-33.7301E-3	195.322E-12	650.098E-3	-36.1698E-3
4.89495E-3	195.634E-12	655.509E-3	579.852E-6	194.375E-12	666.659E-3	-44.1448E-3
4.88995E-3	194.668E-12	649.884E-3	16.2623E-3	194.452E-12	645.742E-3	-64.4935E-3
4.88494E-3	194.317E-12	659.285E-3	-1.34830E-3	194.188E-12	614.765E-3	-66.1689E-3
4.87994E-3	193.844E-12	654.413E-3	-4.50194E-3	193.596E-12	592.152E-3	-46.5894E-3
4.87494E-3	193.875E-12	639.788E-3	30.3454E-3	193.422E-12	579.908E-3	-54.9615E-3
4.86993E-3	193.581E-12	628.184E-3	38.3661E-3	193.708E-12	591.230E-3	-80.2963E-3
4.86493E-3	194.411E-12	629.254E-3	-6.35019E-3	194.236E-12	632.663E-3	-67.5333E-3
4.85993E-3	194.584E-12	624.693E-3	-34.1450E-3	193.744E-12	685.359E-3	-17.4842E-3
4.85493E-3	195.029E-12	619.758E-3	-6.74297E-3	193.797E-12	681.731E-3	8.55127E-3
4.84992E-3	195.562E-12	638.600E-3	41.0032E-3	194.396E-12	648.148E-3	-5.26253E-3
4.84492E-3	195.568E-12	682.840E-3	60.1111E-3	194.588E-12	637.417E-3	-23.5512E-3
4.83992E-3	195.098E-12	717.683E-3	22.8491E-3	194.425E-12	641.083E-3	-37.5561E-3
4.83492E-3	195.141E-12	691.080E-3	-13.0116E-3	193.478E-12	664.805E-3	-39.4995E-3
4.82991E-3	195.471E-12	638.332E-3	-31.0264E-3	193.558E-12	660.372E-3	-21.0068E-3
4.82491E-3	194.584E-12	624.647E-3	-45.8553E-3	193.685E-12	623.226E-3	2.47722E-3
4.81991E-3	193.607E-12	650.989E-3	-38.3466E-3	193.778E-12	628.399E-3	30.3439E-3
4.81491E-3	192.995E-12	663.965E-3	-42.6984E-3	193.129E-12	683.035E-3	31.3553E-3
4.80990E-3	192.510E-12	661.817E-3	-80.8913E-3	192.045E-12	692.803E-3	13.2394E-3
4.80490E-3	191.143E-12	664.801E-3	-90.6133E-3	191.501E-12	634.172E-3	10.3948E-3
4.79990E-3	190.294E-12	667.322E-3	-48.1998E-3	191.070E-12	608.378E-3	-13.7311E-3
4.79490E-3	189.967E-12	678.529E-3	-9.64067E-3	190.947E-12	611.960E-3	-55.9259E-3
4.78989E-3	189.154E-12	680.184E-3	6.87344E-3	190.211E-12	609.173E-3	-55.9865E-3
4.78489E-3	189.184E-12	666.311E-3	-5.36351E-3	189.227E-12	624.746E-3	-18.2606E-3
4.77989E-3	188.780E-12	663.337E-3	-27.1993E-3	189.848E-12	613.228E-3	-5.61332E-3
4.77489E-3	188.907E-12	655.039E-3	-16.8090E-3	190.037E-12	601.081E-3	-19.5858E-3
4.76988E-3	189.121E-12	638.273E-3	-10.4432E-3	189.107E-12	641.724E-3	-15.1996E-3
4.76488E-3	188.986E-12	647.317E-3	-36.7453E-3	188.394E-12	672.803E-3	-3.30312E-3
4.75988E-3	189.087E-12	663.274E-3	-54.8208E-3	189.027E-12	659.751E-3	-10.0841E-3
4.75488E-3	188.948E-12	647.304E-3	-47.1200E-3	189.147E-12	642.937E-3	-23.4521E-3
4.74988E-3	189.266E-12	628.726E-3	-26.0889E-3	189.203E-12	665.964E-3	-24.6911E-3
4.74487E-3	188.865E-12	641.539E-3	-3.17603E-3	188.919E-12	699.769E-3	-18.9694E-3
4.73987E-3	189.377E-12	645.481E-3	5.29271E-3	188.939E-12	702.967E-3	-27.2188E-3
4.73487E-3	188.507E-12	638.808E-3	-10.1612E-3	189.192E-12	706.605E-3	-20.1283E-3
4.72986E-3	188.891E-12	633.581E-3	-18.9197E-3	190.186E-12	694.482E-3	2.46011E-3
4.72486E-3	188.464E-12	614.272E-3	-6.99772E-3	190.012E-12	649.823E-3	-17.8765E-3
4.71986E-3	187.839E-12	606.633E-3	4.78347E-3	189.504E-12	612.171E-3	-66.9649E-3
4.71486E-3	186.928E-12	618.302E-3	6.85338E-3	188.056E-12	596.171E-3	-67.7523E-3
4.70985E-3	186.745E-12	619.737E-3	-19.0758E-3	187.998E-12	622.003E-3	-28.7253E-3
4.70485E-3	185.834E-12	615.995E-3	-45.3384E-3	187.716E-12	661.771E-3	-13.5055E-3
4.69985E-3	185.309E-12	638.467E-3	-30.6786E-3	187.016E-12	671.805E-3	-27.0957E-3
4.69485E-3	185.146E-12	666.327E-3	-23.9689E-3	185.662E-12	679.701E-3	-51.9475E-3
4.68984E-3	184.944E-12	672.190E-3	-40.2446E-3	186.019E-12	689.848E-3	-62.7645E-3
4.68484E-3	184.971E-12	676.774E-3	-43.6712E-3	187.055E-12	677.481E-3	-37.8531E-3
4.67984E-3	185.078E-12	673.961E-3	-39.8014E-3	186.698E-12	650.846E-3	-14.5463E-3
4.67484E-3	184.708E-12	641.903E-3	-20.5410E-3	185.557E-12	620.050E-3	-19.2632E-3
4.66983E-3	184.761E-12	633.088E-3	2.26606E-3	185.493E-12	602.410E-3	-21.4000E-3
4.66483E-3	184.590E-12	666.001E-3	-15.2247E-3	186.671E-12	623.178E-3	-14.9146E-3
4.65983E-3	184.991E-12	685.125E-3	-53.5761E-3	186.625E-12	659.965E-3	-4.09755E-3
4.65483E-3	184.500E-12	672.478E-3	-55.1064E-3	186.447E-12	674.640E-3	-498.797E-6
4.64982E-3	184.545E-12	658.415E-3	-17.2643E-3	185.828E-12	677.567E-3	-7.05983E-3
4.64482E-3	183.708E-12	653.617E-3	3.15866E-3	186.932E-12	682.806E-3	-24.6118E-3
4.63982E-3	183.662E-12	657.906E-3	-13.1875E-3	186.534E-12	676.823E-3	-40.3537E-3
4.63482E-3	183.121E-12	680.878E-3	-39.0955E-3	186.585E-12	657.262E-3	-35.6516E-3
4.62981E-3	183.689E-12	674.507E-3	-34.0646E-3	186.045E-12	653.127E-3	-38.5216E-3
4.62481E-3	182.561E-12	628.814E-3	-1.43474E-3	186.213E-12	672.304E-3	-43.8176E-3
4.61981E-3	182.827E-12	615.765E-3	7.35668E-3	186.086E-12	674.681E-3	-28.3887E-3
4.61481E-3	182.221E-12	639.545E-3	-21.9810E-3	185.960E-12	661.987E-3	-8.12671E-3
4.60980E-3	181.904E-12	652.332E-3	-39.2571E-3	185.353E-12	652.107E-3	-13.1340E-3
4.60480E-3	180.592E-12	654.427E-3	-13.5571E-3	184.924E-12	635.225E-3	-29.9500E-3
4.59980E-3	180.242E-12	633.002E-3	10.0944E-3	183.598E-12	610.715E-3	-39.3583E-3
4.59480E-3	180.514E-12	618.321E-3	6.80391E-3	183.384E-12	617.762E-3	-48.1799E-3
4.58979E-3	181.469E-12	635.074E-3	-17.6356E-3	183.730E-12	655.026E-3	-36.3802E-3
4.58479E-3	181.341E-12	634.552E-3	-29.3777E-3	183.447E-12	670.582E-3	-14.1951E-3
4.57979E-3	181.433E-12	624.814E-3	-40.1936E-3	183.264E-12	659.902E-3	-6.45350E-3
4.57479E-3	181.436E-12	626.483E-3	-49.3048E-3	182.320E-12	648.199E-3	5.60896E-3
4.56978E-3	182.054E-12	644.136E-3	-28.2580E-3	182.458E-12	642.232E-3	-1.68719E-3
4.56478E-3	181.385E-12	665.314E-3	-19.1817E-3	182.265E-12	650.005E-3	-22.8575E-3
4.55978E-3	181.716E-12	679.053E-3	-24.5427E-3	181.859E-12	671.309E-3	-12.6606E-3
4.55478E-3	180.727E-12	667.786E-3	-17.0185E-3	180.878E-12	680.410E-3	-592.398E-6
4.54977E-3	181.145E-12	641.699E-3	-15.7373E-3	180.149E-12	671.920E-3	-6.74185E-3
4.54477E-3	180.992E-12	644.424E-3	-23.3467E-3	180.736E-12	663.518E-3	-10.9316E-3
4.53977E-3	181.786E-12	664.307E-3	-24.8728E-3	180.910E-12	669.501E-3	-18.2094E-3
4.53477E-3	181.369E-12	663.041E-3	-31.2980E-3	180.087E-12	661.705E-3	-13.9643E-3
4.52976E-3	181.334E-12	659.406E-3	-39.0958E-3	178.925E-12	628.854E-3	24.3715E-3
4.52476E-3	180.911E-12	664.656E-3	-27.8705E-3	178.714E-12	607.935E-3	44.0791E-3
4.51976E-3	180.264E-12	668.405E-3	-9.34129E-3	179.043E-12	621.708E-3	-1.65978E-3
4.51476E-3	180.304E-12	712.461E-3	-5.21283E-3	178.227E-12	660.455E-3	-49.2473E-3
4.50975E-3	180.282E-12	734.125E-3	-15.8542E-3	176.429E-12	694.355E-3	-39.7892E-3
4.50475E-3	180.427E-12	683.398E-3	-46.3601E-3	176.756E-12	684.310E-3	-17.5065E-3
4.49975E-3	179.252E-12	652.080E-3	-55.6601E-3	177.750E-12	644.446E-3	-12.8056E-3
4.49475E-3	178.411E-12	665.593E-3	-11.0838E-3	177.710E-12	638.893E-3	-37.3847E-3
4.48974E-3	177.967E-12	674.395E-3	18.3578E-3	176.551E-12	664.995E-3	-86.8590E-3
4.48474E-3	177.733E-12	692.126E-3	-4.85548E-3	176.517E-12	676.321E-3	-89.5551E-3
4.47974E-3	177.257E-12	697.301E-3	-22.3573E-3	176.154E-12	666.695E-3	-34.8339E-3
4.47474E-3	176.707E-12	654.054E-3	-8.67863E-3	176.932E-12	640.140E-3	3.85537E-3
4.46973E-3	176.245E-12	626.856E-3	-8.86600E-3	176.451E-12	611.991E-3	-2.67664E-3
4.46473E-3	175.906E-12	637.647E-3	-13.1144E-3	175.383E-12	616.784E-3	-12.7851E-3
4.45973E-3	176.329E-12	642.684E-3	-7.34178E-3	174.585E-12	636.657E-3	-21.2652E-3
4.45473E-3	176.486E-12	629.422E-3	2.87495E-3	175.371E-12	641.544E-3	-21.3072E-3
4.44972E-3	176.287E-12	616.470E-3	-604.693E-6	175.065E-12	631.008E-3	-1.31879E-3
4.44472E-3	176.224E-12	623.484E-3	-27.1079E-3	174.870E-12	615.383E-3	-10.0771E-3
4.43972E-3	176.562E-12	657.142E-3	-41.0973E-3	174.262E-12	606.427E-3	-35.7034E-3
4.43472E-3	176.613E-12	678.688E-3	-30.9075E-3	175.519E-12	620.342E-3	-37.1674E-3
4.42971E-3	177.019E-12	666.551E-3	-23.7292E-3	175.864E-12	642.003E-3	-24.3781E-3
4.42471E-3	177.084E-12	658.055E-3	-17.9914E-3	175.735E-12	643.746E-3	-27.5125E-3
4.41971E-3	177.139E-12	661.092E-3	16.0428E-3	175.178E-12	642.193E-3	-40.8473E-3
4.41471E-3	177.038E-12	651.658E-3	30.8688E-3	175.399E-12	647.511E-3	-40.1935E-3
4.40970E-3	176.241E-12	651.916E-3	3.14723E-3	175.834E-12	649.665E-3	-21.8645E-3
4.40470E-3	175.127E-12	661.844E-3	-17.2163E-3	175.695E-12	634.232E-3	949.977E-6
4.39970E-3	173.452E-12	642.771E-3	-6.91973E-3	174.500E-12	625.800E-3	-2.69966E-3
4.39470E-3	172.537E-12	638.838E-3	14.3032E-3	174.392E-12	645.221E-3	-29.6995E-3
4.38969E-3	171.144E-12	680.195E-3	10.6574E-3	174.419E-12	668.766E-3	-43.5451E-3
